/local_datasets/kinetics400_320p/train/HEoXkTKqLqw.mp4,83
/local_datasets/kinetics400_320p/train/OFMlEg1gqgg.mp4,71
/local_datasets/kinetics400_320p/train/XQV1pR8geSE.mp4,88
/local_datasets/kinetics400_320p/train/gmwPCCxN0tk.mp4,90
/local_datasets/kinetics400_320p/train/JfICSAWxVeo.mp4,46
/local_datasets/kinetics400_320p/train/pfCPModeoMk.mp4,1
/local_datasets/kinetics400_320p/train/7Ql-LsA1aJY.mp4,54
/local_datasets/kinetics400_320p/train/7E60em35UUw.mp4,63
/local_datasets/kinetics400_320p/train/FwdSsj3uiv8.mp4,97
/local_datasets/kinetics400_320p/train/Qq0B6M8N7SM.mp4,64
/local_datasets/kinetics400_320p/train/h2cCxKHvrUY.mp4,42
/local_datasets/kinetics400_320p/train/0xoo3cByDYM.mp4,44
/local_datasets/kinetics400_320p/train/TS7TrUL3PAw.mp4,36
/local_datasets/kinetics400_320p/train/kMX5ThgMPDk.mp4,60
/local_datasets/kinetics400_320p/train/LpOMLldNOLI.mp4,41
/local_datasets/kinetics400_320p/train/wxiSZ0pP0Wc.mp4,52
/local_datasets/kinetics400_320p/train/8wppcLJ2AZ4.mp4,57
/local_datasets/kinetics400_320p/train/nj7rmQFPIdE.mp4,84
/local_datasets/kinetics400_320p/train/YxrL0jJ16R8.mp4,23
/local_datasets/kinetics400_320p/train/GQRRuDpWha8.mp4,56
/local_datasets/kinetics400_320p/train/4b2uO5GQICI.mp4,25
/local_datasets/kinetics400_320p/train/-k0zZOzKwus.mp4,4
/local_datasets/kinetics400_320p/train/qY6PrufkbO0.mp4,57
/local_datasets/kinetics400_320p/train/lUxncauLOg4.mp4,52
/local_datasets/kinetics400_320p/train/vXx5WCs_rdY.mp4,68
/local_datasets/kinetics400_320p/train/Wfo2LU8iP5Q.mp4,38
/local_datasets/kinetics400_320p/train/nFOwrIBypVg.mp4,90
/local_datasets/kinetics400_320p/train/eDGeR6yibKg.mp4,91
/local_datasets/kinetics400_320p/train/C1RAhZhG-fs.mp4,1
/local_datasets/kinetics400_320p/train/nL5TMqT9BaQ.mp4,15
/local_datasets/kinetics400_320p/train/4kcbAlmk09U.mp4,58
/local_datasets/kinetics400_320p/train/KIwUtRv6uCU.mp4,58
/local_datasets/kinetics400_320p/train/eL-4sk8q6BE.mp4,53
/local_datasets/kinetics400_320p/train/np2Hi-nSznc.mp4,27
/local_datasets/kinetics400_320p/train/CUKuxrYi-Is.mp4,23
/local_datasets/kinetics400_320p/train/GPgBv-hlvIY.mp4,1
/local_datasets/kinetics400_320p/train/4XrvboYXcTE.mp4,52
/local_datasets/kinetics400_320p/train/eE1Qej1DPXg.mp4,29
/local_datasets/kinetics400_320p/train/5yuiJoMOpwE.mp4,60
/local_datasets/kinetics400_320p/train/b6_QUbZGF-U.mp4,39
/local_datasets/kinetics400_320p/train/bRe75bcjuVg.mp4,48
/local_datasets/kinetics400_320p/train/1Qn4dky_Nm8.mp4,56
/local_datasets/kinetics400_320p/train/A9TZ3rfvS6k.mp4,84
/local_datasets/kinetics400_320p/train/Zppsg-HQ7nQ.mp4,29
/local_datasets/kinetics400_320p/train/mNFlezFFWXE.mp4,52
/local_datasets/kinetics400_320p/train/2Hg5jOP-aXQ.mp4,87
/local_datasets/kinetics400_320p/train/YfvFADG-o1Y.mp4,15
/local_datasets/kinetics400_320p/train/ZZ_lGRDJF3k.mp4,5
/local_datasets/kinetics400_320p/train/4ughMCk6Ytw.mp4,71
/local_datasets/kinetics400_320p/train/MO4tNpbBx7g.mp4,2
/local_datasets/kinetics400_320p/train/TB9l2yH1mxc.mp4,91
/local_datasets/kinetics400_320p/train/WhqKA3RlvRw.mp4,19
/local_datasets/kinetics400_320p/train/MDuXTC4Biyo.mp4,1
/local_datasets/kinetics400_320p/train/rzKkGk_WjbU.mp4,58
/local_datasets/kinetics400_320p/train/ZuwWnKrr65E.mp4,7
/local_datasets/kinetics400_320p/train/U5nJUMTpAJM.mp4,32
/local_datasets/kinetics400_320p/train/uT2ydm_2DMk.mp4,24
/local_datasets/kinetics400_320p/train/AcMaMUtruJc.mp4,1
/local_datasets/kinetics400_320p/train/qL9FD_FgJ9Q.mp4,56
/local_datasets/kinetics400_320p/train/ZJw7RbYF0X0.mp4,62
/local_datasets/kinetics400_320p/train/RVvObt6efPg.mp4,86
/local_datasets/kinetics400_320p/train/rfnvQljuiSw.mp4,7
/local_datasets/kinetics400_320p/train/982u2n6m1k4.mp4,63
/local_datasets/kinetics400_320p/train/y5sjzh7IGPo.mp4,63
/local_datasets/kinetics400_320p/train/n1snPiGfg0A.mp4,75
/local_datasets/kinetics400_320p/train/ibNYMuBRYSs.mp4,88
/local_datasets/kinetics400_320p/train/x35RMbV-GnI.mp4,96
/local_datasets/kinetics400_320p/train/nlX6HPVyl5k.mp4,49
/local_datasets/kinetics400_320p/train/UHaIFcVuG1A.mp4,90
/local_datasets/kinetics400_320p/train/A9gbVvI9oxQ.mp4,15
/local_datasets/kinetics400_320p/train/NZrEAra85CI.mp4,37
/local_datasets/kinetics400_320p/train/Hk51Fnw9epA.mp4,21
/local_datasets/kinetics400_320p/train/o22lYV70Uvg.mp4,31
/local_datasets/kinetics400_320p/train/LOpFsQkU3Rg.mp4,62
/local_datasets/kinetics400_320p/train/M4IFOxBViss.mp4,52
/local_datasets/kinetics400_320p/train/C26nSa6x-Nc.mp4,27
/local_datasets/kinetics400_320p/train/XK1k7RBqySY.mp4,71
/local_datasets/kinetics400_320p/train/nnjHHODxrQ4.mp4,58
/local_datasets/kinetics400_320p/train/Nq0E0jeSzkc.mp4,61
/local_datasets/kinetics400_320p/train/TgtNr5Ggtys.mp4,42
/local_datasets/kinetics400_320p/train/rId6WtN4EC8.mp4,11
/local_datasets/kinetics400_320p/train/odSkM9qaOP0.mp4,49
/local_datasets/kinetics400_320p/train/qsPRUkltyDk.mp4,51
/local_datasets/kinetics400_320p/train/N7cn3wnpTBY.mp4,28
/local_datasets/kinetics400_320p/train/Z_7DPlqdZHc.mp4,85
/local_datasets/kinetics400_320p/train/Zmu6DhkeCSw.mp4,60
/local_datasets/kinetics400_320p/train/KSVaMAHqig4.mp4,3
/local_datasets/kinetics400_320p/train/x2e4Wv7wKkk.mp4,39
/local_datasets/kinetics400_320p/train/cxA70t8hJbc.mp4,8
/local_datasets/kinetics400_320p/train/2sywFP6JCzM.mp4,46
/local_datasets/kinetics400_320p/train/3CUBai0FDkA.mp4,14
/local_datasets/kinetics400_320p/train/TUv_fwNB_qo.mp4,25
/local_datasets/kinetics400_320p/train/BizD8Fd-xRs.mp4,68
/local_datasets/kinetics400_320p/train/CNE_1ReQYq0.mp4,4
/local_datasets/kinetics400_320p/train/P5OJjJ_eqWs.mp4,97
/local_datasets/kinetics400_320p/train/PJl02WeZ0LE.mp4,1
/local_datasets/kinetics400_320p/train/9MYDY1fYUdc.mp4,1
/local_datasets/kinetics400_320p/train/ohTlHa6AX60.mp4,0
/local_datasets/kinetics400_320p/train/9oHyyg-HmwQ.mp4,0
/local_datasets/kinetics400_320p/train/CIprVYnA2fE.mp4,93
/local_datasets/kinetics400_320p/train/E_p_lJ4L3A0.mp4,76
/local_datasets/kinetics400_320p/train/BtgqhNMjDk4.mp4,13
/local_datasets/kinetics400_320p/train/z0nqrXu0BrE.mp4,90
/local_datasets/kinetics400_320p/train/SBtRHOf7M1E.mp4,48
/local_datasets/kinetics400_320p/train/7mj_mnsX0zw.mp4,76
/local_datasets/kinetics400_320p/train/Bg-wmXDlQmY.mp4,20
/local_datasets/kinetics400_320p/train/MdG6O582oNs.mp4,52
/local_datasets/kinetics400_320p/train/EJhB3-XRdeo.mp4,59
/local_datasets/kinetics400_320p/train/deHmrphVaVY.mp4,80
/local_datasets/kinetics400_320p/train/s11om_n3poo.mp4,14
/local_datasets/kinetics400_320p/train/Gd0FwvLbmsM.mp4,34
/local_datasets/kinetics400_320p/train/slmLcPu8fx4.mp4,15
/local_datasets/kinetics400_320p/train/nky18LgdLaA.mp4,23
/local_datasets/kinetics400_320p/train/8g3XyV3Hum4.mp4,21
/local_datasets/kinetics400_320p/train/LUsuGLIXcFQ.mp4,75
/local_datasets/kinetics400_320p/train/EE8sGjKwJMI.mp4,33
/local_datasets/kinetics400_320p/train/5oYfdU9-0y0.mp4,55
/local_datasets/kinetics400_320p/train/bZqwKWvudIY.mp4,0
/local_datasets/kinetics400_320p/train/sScwW7lCPJY.mp4,49
/local_datasets/kinetics400_320p/train/dT_Fqg01XJ4.mp4,67
/local_datasets/kinetics400_320p/train/WqG9-DQyIek.mp4,15
/local_datasets/kinetics400_320p/train/rgkslo016s0.mp4,73
/local_datasets/kinetics400_320p/train/6lHp2NlEnKQ.mp4,69
/local_datasets/kinetics400_320p/train/C1hHM89_HUU.mp4,22
/local_datasets/kinetics400_320p/train/c-J9NOasHeE.mp4,6
/local_datasets/kinetics400_320p/train/l8boztVhl7w.mp4,57
/local_datasets/kinetics400_320p/train/xErcrT9f3iA.mp4,90
/local_datasets/kinetics400_320p/train/ofqllttH7IE.mp4,7
/local_datasets/kinetics400_320p/train/d1vHk37-S38.mp4,4
/local_datasets/kinetics400_320p/train/3iCyg8YJpC0.mp4,16
/local_datasets/kinetics400_320p/train/OGFo9hC6bHA.mp4,22
/local_datasets/kinetics400_320p/train/fVuQs9u3eRg.mp4,62
/local_datasets/kinetics400_320p/train/-if_aBCDmzU.mp4,68
/local_datasets/kinetics400_320p/train/9sEa2rbH7rg.mp4,15
/local_datasets/kinetics400_320p/train/_sp9ZBCRpGw.mp4,64
/local_datasets/kinetics400_320p/train/FDaB15L5XfI.mp4,1
/local_datasets/kinetics400_320p/train/SkqRdwaSXmc.mp4,0
/local_datasets/kinetics400_320p/train/dx8wOVYnHwo.mp4,79
/local_datasets/kinetics400_320p/train/_i2Bok-Bgmw.mp4,96
/local_datasets/kinetics400_320p/train/GwGIrIgWfXg.mp4,60
/local_datasets/kinetics400_320p/train/MDgnDlFkJgs.mp4,34
/local_datasets/kinetics400_320p/train/JD2OMw5JzJU.mp4,95
/local_datasets/kinetics400_320p/train/A7Gk0xmmMlg.mp4,80
/local_datasets/kinetics400_320p/train/lRhdo6XdjYU.mp4,15
/local_datasets/kinetics400_320p/train/12Aq1uQm-eo.mp4,40
/local_datasets/kinetics400_320p/train/-Yn8iaL8eI8.mp4,96
/local_datasets/kinetics400_320p/train/RusQhRqbMSU.mp4,44
/local_datasets/kinetics400_320p/train/Eos8AvqHVec.mp4,39
/local_datasets/kinetics400_320p/train/KKQ80-lvOXY.mp4,20
/local_datasets/kinetics400_320p/train/fr2w4R3t1iM.mp4,22
/local_datasets/kinetics400_320p/train/YosfYe1BDK4.mp4,97
/local_datasets/kinetics400_320p/train/IT-v1274MAA.mp4,29
/local_datasets/kinetics400_320p/train/0-mXRzsMdFA.mp4,65
/local_datasets/kinetics400_320p/train/lrkZJ7IXtFc.mp4,20
/local_datasets/kinetics400_320p/train/tHriG0A-nX8.mp4,34
/local_datasets/kinetics400_320p/train/WCG4HJidevQ.mp4,73
/local_datasets/kinetics400_320p/train/HPb0ZSezk6g.mp4,30
/local_datasets/kinetics400_320p/train/l3YQFRS5F_0.mp4,39
/local_datasets/kinetics400_320p/train/aZlyj-8vM3c.mp4,49
/local_datasets/kinetics400_320p/train/CrMa45NCRl0.mp4,49
/local_datasets/kinetics400_320p/train/mZ6X9QhO4xE.mp4,51
/local_datasets/kinetics400_320p/train/r827u91C1hE.mp4,34
/local_datasets/kinetics400_320p/train/aC_V9-mW2SU.mp4,79
/local_datasets/kinetics400_320p/train/TPmMC-1m8yM.mp4,42
/local_datasets/kinetics400_320p/train/Zv-9wg7KaCA.mp4,15
/local_datasets/kinetics400_320p/train/K_ro_O0N4ZQ.mp4,10
/local_datasets/kinetics400_320p/train/qbS0E6lWgFQ.mp4,68
/local_datasets/kinetics400_320p/train/SK3zH2w1jDE.mp4,23
/local_datasets/kinetics400_320p/train/dGS31Damo4M.mp4,33
/local_datasets/kinetics400_320p/train/A7Kgq4Eh49A.mp4,99
/local_datasets/kinetics400_320p/train/0uay8Sbzn8E.mp4,23
/local_datasets/kinetics400_320p/train/yeL-El9Gehg.mp4,30
/local_datasets/kinetics400_320p/train/m6I25Ry7L5c.mp4,4
/local_datasets/kinetics400_320p/train/YzzQJVaCmQk.mp4,74
/local_datasets/kinetics400_320p/train/dDPp74lNu-U.mp4,10
/local_datasets/kinetics400_320p/train/DVMTVV-f8Mk.mp4,94
/local_datasets/kinetics400_320p/train/n2WWPJ9agbs.mp4,50
/local_datasets/kinetics400_320p/train/5gfrrsgHi4k.mp4,37
/local_datasets/kinetics400_320p/train/eI8DxFPlVYo.mp4,34
/local_datasets/kinetics400_320p/train/KFxMAKXFWbs.mp4,20
/local_datasets/kinetics400_320p/train/EPn36wBozDc.mp4,1
/local_datasets/kinetics400_320p/train/fERrK_4EqDQ.mp4,40
/local_datasets/kinetics400_320p/train/FLfzR4J2ig0.mp4,59
/local_datasets/kinetics400_320p/train/yLGypmzFeho.mp4,6
/local_datasets/kinetics400_320p/train/0RJUuZFvMqc.mp4,34
/local_datasets/kinetics400_320p/train/4OMX75ZONwo.mp4,6
/local_datasets/kinetics400_320p/train/mBmFL8P_p2U.mp4,94
/local_datasets/kinetics400_320p/train/I25heWWnp30.mp4,78
/local_datasets/kinetics400_320p/train/-1KMJ1BZ2mU.mp4,10
/local_datasets/kinetics400_320p/train/iCY0N4eN4v0.mp4,55
/local_datasets/kinetics400_320p/train/KZqqB7yoVYw.mp4,15
/local_datasets/kinetics400_320p/train/2i8EKm64r9w.mp4,29
/local_datasets/kinetics400_320p/train/futMeYagflI.mp4,44
/local_datasets/kinetics400_320p/train/5GML5p3dQxE.mp4,53
/local_datasets/kinetics400_320p/train/mqWae1_0aF8.mp4,83
/local_datasets/kinetics400_320p/train/FjqmeRrMtl8.mp4,18
/local_datasets/kinetics400_320p/train/7EoARir2j2Y.mp4,42
/local_datasets/kinetics400_320p/train/VgeC4botQrc.mp4,4
/local_datasets/kinetics400_320p/train/0nbRLi_nHEQ.mp4,23
/local_datasets/kinetics400_320p/train/HcuuHI486Y4.mp4,1
/local_datasets/kinetics400_320p/train/GA4xctr-ChQ.mp4,86
/local_datasets/kinetics400_320p/train/IPMYBxVP3MI.mp4,98
/local_datasets/kinetics400_320p/train/-X2BHQ8PHow.mp4,34
/local_datasets/kinetics400_320p/train/chznpmxaQms.mp4,78
/local_datasets/kinetics400_320p/train/y_DxQaexwtw.mp4,2
/local_datasets/kinetics400_320p/train/jaMQJPeYO6Y.mp4,2
/local_datasets/kinetics400_320p/train/mOSN8c5RQVM.mp4,99
/local_datasets/kinetics400_320p/train/UzYkQidns5w.mp4,72
/local_datasets/kinetics400_320p/train/4vrtYw-EfQI.mp4,67
/local_datasets/kinetics400_320p/train/BGX2bjtcMfc.mp4,9
/local_datasets/kinetics400_320p/train/ZSkruUC-2kI.mp4,16
/local_datasets/kinetics400_320p/train/jkI53-7Yfuk.mp4,54
/local_datasets/kinetics400_320p/train/Rdu7e_3MMXE.mp4,30
/local_datasets/kinetics400_320p/train/ig7emGhtvdo.mp4,65
/local_datasets/kinetics400_320p/train/zL4OMUBsCpU.mp4,81
/local_datasets/kinetics400_320p/train/ApFd4whl9Q0.mp4,82
/local_datasets/kinetics400_320p/train/kmXFiJwjEMA.mp4,17
/local_datasets/kinetics400_320p/train/FC_ltVf65K8.mp4,88
/local_datasets/kinetics400_320p/train/mKEWpjVH9JE.mp4,34
/local_datasets/kinetics400_320p/train/4Gf_8BKZENI.mp4,23
/local_datasets/kinetics400_320p/train/dTE85HIyKzY.mp4,7
/local_datasets/kinetics400_320p/train/9sCZo4KZyZU.mp4,35
/local_datasets/kinetics400_320p/train/6R43UcAv_EI.mp4,33
/local_datasets/kinetics400_320p/train/qSD1efSlPRc.mp4,26
/local_datasets/kinetics400_320p/train/oYNt73V1BXY.mp4,85
/local_datasets/kinetics400_320p/train/ng6VPQmRVVA.mp4,86
/local_datasets/kinetics400_320p/train/ez0Cp__FOqA.mp4,0
/local_datasets/kinetics400_320p/train/uwvAcIPPQYQ.mp4,37
/local_datasets/kinetics400_320p/train/QREw0SkyHoI.mp4,11
/local_datasets/kinetics400_320p/train/LOzxugQy8yU.mp4,76
/local_datasets/kinetics400_320p/train/3aJHGyfGH2s.mp4,65
/local_datasets/kinetics400_320p/train/e-NRdI-igc8.mp4,12
/local_datasets/kinetics400_320p/train/THOjT57HhD4.mp4,50
/local_datasets/kinetics400_320p/train/aZuCbZmqLdY.mp4,81
/local_datasets/kinetics400_320p/train/YhWf_tUGTwQ.mp4,30
/local_datasets/kinetics400_320p/train/7somaZr-Jhc.mp4,39
/local_datasets/kinetics400_320p/train/Ft1tSZOFQ80.mp4,69
/local_datasets/kinetics400_320p/train/J-xdPwS9CCQ.mp4,0
/local_datasets/kinetics400_320p/train/sp2VHTCub8c.mp4,84
/local_datasets/kinetics400_320p/train/rnkVK6dMHRI.mp4,20
/local_datasets/kinetics400_320p/train/DfPY_5ZTASw.mp4,27
/local_datasets/kinetics400_320p/train/GoATphXdl7U.mp4,50
/local_datasets/kinetics400_320p/train/1YuVQuFYfvE.mp4,40
/local_datasets/kinetics400_320p/train/VSVxxbjoFQE.mp4,0
/local_datasets/kinetics400_320p/train/0WDRWysQK2k.mp4,43
/local_datasets/kinetics400_320p/train/GvocmM3wzM0.mp4,0
/local_datasets/kinetics400_320p/train/4qG9omWQfwI.mp4,42
/local_datasets/kinetics400_320p/train/EI3zRJ8FHxE.mp4,83
/local_datasets/kinetics400_320p/train/xkRRp7m8uT0.mp4,58
/local_datasets/kinetics400_320p/train/lN5QIeom9-M.mp4,97
/local_datasets/kinetics400_320p/train/Zn6OtBRCkOE.mp4,16
/local_datasets/kinetics400_320p/train/28FryKFFCg0.mp4,46
/local_datasets/kinetics400_320p/train/WWuqlHVWjIU.mp4,2
/local_datasets/kinetics400_320p/train/ymao7HTlGTA.mp4,37
/local_datasets/kinetics400_320p/train/wvnfGGHEsr4.mp4,98
/local_datasets/kinetics400_320p/train/RT33IsfliQo.mp4,95
/local_datasets/kinetics400_320p/train/C3fCPMB72aI.mp4,0
/local_datasets/kinetics400_320p/train/kTCnL9BTSS0.mp4,34
/local_datasets/kinetics400_320p/train/Bel5yj_Xzxk.mp4,51
/local_datasets/kinetics400_320p/train/bcirsloW_MI.mp4,91
/local_datasets/kinetics400_320p/train/Ch8RdYl_irY.mp4,20
/local_datasets/kinetics400_320p/train/VNd28VftWJs.mp4,79
/local_datasets/kinetics400_320p/train/nRxFEDNT-Z0.mp4,50
/local_datasets/kinetics400_320p/train/hrSpi_KtfUQ.mp4,84
/local_datasets/kinetics400_320p/train/S1j0-f3LdwY.mp4,97
/local_datasets/kinetics400_320p/train/SLEBikKdARc.mp4,23
/local_datasets/kinetics400_320p/train/aBh5HKyi3Jg.mp4,48
/local_datasets/kinetics400_320p/train/lEJKt88cqnE.mp4,99
/local_datasets/kinetics400_320p/train/VuwwdT5Omos.mp4,54
/local_datasets/kinetics400_320p/train/qD9rGjacPRM.mp4,57
/local_datasets/kinetics400_320p/train/5_rNKmmbvC4.mp4,58
/local_datasets/kinetics400_320p/train/oOOg0hfpGAk.mp4,63
/local_datasets/kinetics400_320p/train/6B0PNLBDFns.mp4,97
/local_datasets/kinetics400_320p/train/jTM7GiinY7s.mp4,8
/local_datasets/kinetics400_320p/train/Y8_lkwtM3pM.mp4,59
/local_datasets/kinetics400_320p/train/c0OPXHtIcqg.mp4,52
/local_datasets/kinetics400_320p/train/-ujBLQ7LF40.mp4,25
/local_datasets/kinetics400_320p/train/WfrZoKePdLs.mp4,65
/local_datasets/kinetics400_320p/train/B8_Xo0stTLI.mp4,58
/local_datasets/kinetics400_320p/train/qoWPE1FZ8WI.mp4,27
/local_datasets/kinetics400_320p/train/S1OkZlCsXyA.mp4,70
/local_datasets/kinetics400_320p/train/YJebNk-xtW4.mp4,10
/local_datasets/kinetics400_320p/train/Q6WxIy2rUmI.mp4,25
/local_datasets/kinetics400_320p/train/y6LPFiQka7I.mp4,7
/local_datasets/kinetics400_320p/train/8fexaleP_7U.mp4,97
/local_datasets/kinetics400_320p/train/YMMDvv6pbjs.mp4,5
/local_datasets/kinetics400_320p/train/kKd3JeIHjmk.mp4,72
/local_datasets/kinetics400_320p/train/N_5YoLmvQ1o.mp4,86
/local_datasets/kinetics400_320p/train/YqCDyusYxfw.mp4,48
/local_datasets/kinetics400_320p/train/gnJB95EnHX4.mp4,39
/local_datasets/kinetics400_320p/train/XFZ5_uNU7jE.mp4,47
/local_datasets/kinetics400_320p/train/6LsV0SMAzRw.mp4,53
/local_datasets/kinetics400_320p/train/U_pAxTu89mU.mp4,70
/local_datasets/kinetics400_320p/train/taeXSAeZX44.mp4,95
/local_datasets/kinetics400_320p/train/IXgxJkKi17U.mp4,8
/local_datasets/kinetics400_320p/train/cxy6DyPLk-8.mp4,75
/local_datasets/kinetics400_320p/train/fQdOgwpM6zo.mp4,79
/local_datasets/kinetics400_320p/train/XAIf_E-jgVU.mp4,64
/local_datasets/kinetics400_320p/train/LkzC7pOJmeo.mp4,96
/local_datasets/kinetics400_320p/train/O48_Dm5KuDM.mp4,83
/local_datasets/kinetics400_320p/train/tZqF4yMHyZ8.mp4,5
/local_datasets/kinetics400_320p/train/UmucOY7zTxk.mp4,30
/local_datasets/kinetics400_320p/train/VhrC8v_JBUw.mp4,77
/local_datasets/kinetics400_320p/train/nA-v3a36ZtY.mp4,3
/local_datasets/kinetics400_320p/train/msAnOM8ycAs.mp4,42
/local_datasets/kinetics400_320p/train/JIiVVOMrtK4.mp4,21
/local_datasets/kinetics400_320p/train/cFfuaNCnKC8.mp4,26
/local_datasets/kinetics400_320p/train/oLIlJA5H708.mp4,69
/local_datasets/kinetics400_320p/train/IaNeu6zn-0M.mp4,40
/local_datasets/kinetics400_320p/train/qQ4j_ygdfsA.mp4,5
/local_datasets/kinetics400_320p/train/ySAAghxyv9s.mp4,60
/local_datasets/kinetics400_320p/train/9GraQnYtg94.mp4,13
/local_datasets/kinetics400_320p/train/mPGWJ5oeJJ4.mp4,64
/local_datasets/kinetics400_320p/train/3AAX0BIW0mE.mp4,56
/local_datasets/kinetics400_320p/train/7NvVR29Qrug.mp4,81
/local_datasets/kinetics400_320p/train/oxskSSbDp4Y.mp4,1
/local_datasets/kinetics400_320p/train/TAhgvM3g3hw.mp4,40
/local_datasets/kinetics400_320p/train/8dipTyQmjQg.mp4,55
/local_datasets/kinetics400_320p/train/V550GY_GjSM.mp4,21
/local_datasets/kinetics400_320p/train/3ekzN1g1JiI.mp4,40
/local_datasets/kinetics400_320p/train/rb5x_C8uxy0.mp4,25
/local_datasets/kinetics400_320p/train/0fCZ4MW3jYU.mp4,90
/local_datasets/kinetics400_320p/train/_5LGBZptOYw.mp4,97
/local_datasets/kinetics400_320p/train/vqwo0aUt-as.mp4,76
/local_datasets/kinetics400_320p/train/xLKW0--Pu-Q.mp4,42
/local_datasets/kinetics400_320p/train/8hWZ6myJBjg.mp4,32
/local_datasets/kinetics400_320p/train/gujWDUvyEhk.mp4,75
/local_datasets/kinetics400_320p/train/vJhbNPppJrI.mp4,44
/local_datasets/kinetics400_320p/train/P46qojqjV1A.mp4,68
/local_datasets/kinetics400_320p/train/Nr1k4IqnHk0.mp4,75
/local_datasets/kinetics400_320p/train/0TiC4ao3rDA.mp4,30
/local_datasets/kinetics400_320p/train/7xzPx5p1BTM.mp4,28
/local_datasets/kinetics400_320p/train/fPugEY-8Ss8.mp4,14
